"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fsuspendare-activitate-firma-ghid.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/servicii/eliberare-certificat-de-casatorie/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/eliberare-certificat-de-casatorie/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/static/chunks/16bafcc002ad0ec6.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcazier-fiscal.png&w=3840&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/politica-de-anulare/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/politica-de-anulare/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-constatator.png&w=3840&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-nastere.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/impozit-casa/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/impozit-casa/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/static/chunks/76c16641eb3ae2fa.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/static/chunks/01053d2def082238.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/indemnizatie-somaj/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/indemnizatie-somaj/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/gdpr/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/gdpr/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/calculator/amenda-circulatie/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/amenda-circulatie/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/politica-cookies/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/politica-cookies/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/apostila-de-la-haga-ghid-acte-obtinere/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/apostila-de-la-haga-ghid-acte-obtinere/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/certificat-urbanism-informare/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/certificat-urbanism-informare/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/static/chunks/c1e3ec6540071fa2.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/tva/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/tva/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/calculator/pensie-alimentara/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/pensie-alimentara/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fcertificat-integritate.png&w=3840&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/static/chunks/c23b1e9a9881f9d5.css?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","text/css; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/calculator-impozit-auto/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/calculator-impozit-auto/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/persoana-fizica/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/cazier-judiciar-online/persoana-fizica/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/static/chunks/f4438d31c0b3d47f.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fspecimens%2Fextras-cf.png&w=3840&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/static/chunks/af4e3c5088439a81.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/taxe-notariale/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/taxe-notariale/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/schimbare-sediu-social-srl-ghid/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/schimbare-sediu-social-srl-ghid/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Fbrand%2Flogo-wide.webp&w=750&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/calculator-procente/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/calculator-procente/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/servicii/plan-amplasament-delimitare/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/plan-amplasament-delimitare/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/curs-valutar/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/curs-valutar/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/calculator/cat-pot-construi/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/cat-pot-construi/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/calculator/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fschimbare-sediu-social-srl-ghid.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/servicii/cazier-judiciar-online/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/servicii/cazier-judiciar-online/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/images/footer/anpc-sol.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
